commune_code,commune,province,region,region_code,network,control_period,control_tiles,control_tests,control_devices_sum_across_tiles,control_download_mbps_test_weighted,control_upload_mbps_test_weighted,control_latency_ms_test_weighted,control_loaded_latency_down_ms_test_weighted,control_loaded_latency_up_ms_test_weighted,current_period,current_tiles,current_tests,current_devices_sum_across_tiles,current_download_mbps_test_weighted,current_upload_mbps_test_weighted,current_latency_ms_test_weighted,current_loaded_latency_down_ms_test_weighted,current_loaded_latency_up_ms_test_weighted,delta_download_mbps_test_weighted,delta_pct_download_mbps_test_weighted,delta_upload_mbps_test_weighted,delta_pct_upload_mbps_test_weighted,delta_latency_ms_test_weighted,delta_pct_latency_ms_test_weighted
9202,Collipulli,Malleco,Región de La Araucanía,9.0,mobile,2026Q1,41.0,145.0,69.0,74.935,16.304,35.566,1562.168,1314.821,2026Q2,38.0,148.0,61.0,85.075,20.827,30.453,1818.705,896.574,10.14,13.532,4.523,27.742,-5.113,-14.376
9203,Curacautín,Malleco,Región de La Araucanía,9.0,fixed,2026Q1,99.0,324.0,155.0,242.714,160.372,27.546,319.347,325.377,2026Q2,69.0,298.0,126.0,290.613,212.882,22.695,237.337,343.034,47.899,19.735,52.51,32.743,-4.851,-17.611
9203,Curacautín,Malleco,Región de La Araucanía,9.0,mobile,2026Q1,39.0,132.0,62.0,114.713,18.847,36.364,1061.159,1356.144,2026Q2,34.0,154.0,53.0,61.327,9.418,46.766,1071.288,1054.377,-53.386,-46.539,-9.429,-50.029,10.402,28.605
9204,Ercilla,Malleco,Región de La Araucanía,9.0,fixed,2026Q1,18.0,135.0,43.0,616.476,390.283,12.481,253.733,270.941,2026Q2,25.0,92.0,37.0,442.344,331.697,30.891,167.402,208.272,-174.132,-28.246,-58.586,-15.011,18.41,147.504
9204,Ercilla,Malleco,Región de La Araucanía,9.0,mobile,2026Q1,23.0,100.0,36.0,66.397,14.136,48.13,1834.67,1260.64,2026Q2,17.0,94.0,32.0,68.267,16.352,56.245,1445.426,1201.128,1.87,2.816,2.216,15.676,8.115,16.861
9205,Lonquimay,Malleco,Región de La Araucanía,9.0,fixed,2026Q1,36.0,195.0,68.0,211.328,129.938,25.692,311.456,347.318,2026Q2,24.0,95.0,43.0,232.061,146.708,18.979,230.211,242.316,20.733,9.811,16.77,12.906,-6.713,-26.129
9205,Lonquimay,Malleco,Región de La Araucanía,9.0,mobile,2026Q1,29.0,92.0,51.0,66.961,16.135,49.13,1529.077,1039.62,2026Q2,29.0,83.0,41.0,43.082,10.146,71.819,1532.134,1501.108,-23.879,-35.661,-5.989,-37.118,22.689,46.182
9206,Los Sauces,Malleco,Región de La Araucanía,9.0,fixed,2026Q1,14.0,90.0,31.0,418.449,290.288,30.911,316.967,256.389,2026Q2,12.0,71.0,25.0,455.91,379.727,17.944,363.606,299.62,37.461,8.952,89.439,30.81,-12.967,-41.949
9206,Los Sauces,Malleco,Región de La Araucanía,9.0,mobile,2026Q1,20.0,124.0,30.0,58.748,12.402,60.597,1592.71,1465.444,2026Q2,20.0,73.0,29.0,72.954,14.818,76.26,1359.959,862.781,14.206,24.181,2.416,19.481,15.663,25.848
9207,Lumaco,Malleco,Región de La Araucanía,9.0,fixed,2026Q1,27.0,123.0,42.0,105.841,19.808,34.0,489.138,132.894,2026Q2,21.0,99.0,29.0,132.22,20.044,41.848,393.222,201.889,26.379,24.923,0.236,1.191,7.848,23.082
9207,Lumaco,Malleco,Región de La Araucanía,9.0,mobile,2026Q1,59.0,155.0,73.0,43.369,13.914,130.839,1533.252,1830.626,2026Q2,31.0,85.0,43.0,72.881,15.019,53.753,1407.867,1675.271,29.512,68.049,1.105,7.942,-77.086,-58.917
9208,Purén,Malleco,Región de La Araucanía,9.0,fixed,2026Q1,18.0,77.0,38.0,437.946,326.708,10.377,240.091,231.908,2026Q2,22.0,68.0,34.0,401.799,308.703,8.647,215.279,185.853,-36.147,-8.254,-18.005,-5.511,-1.73,-16.671
9208,Purén,Malleco,Región de La Araucanía,9.0,mobile,2026Q1,25.0,115.0,41.0,83.496,18.496,74.591,765.678,898.139,2026Q2,21.0,50.0,30.0,92.123,19.301,47.62,1008.521,1471.46,8.627,10.332,0.805,4.352,-26.971,-36.159
9209,Renaico,Malleco,Región de La Araucanía,9.0,fixed,2026Q1,15.0,108.0,43.0,534.56,345.068,12.546,225.852,105.343,2026Q2,15.0,117.0,50.0,397.296,312.704,10.359,280.692,160.863,-137.264,-25.678,-32.364,-9.379,-2.187,-17.432
9209,Renaico,Malleco,Región de La Araucanía,9.0,mobile,2026Q1,18.0,57.0,33.0,81.014,12.528,34.825,1922.509,1600.088,2026Q2,15.0,45.0,27.0,88.868,13.231,33.867,2060.244,1909.133,7.854,9.695,0.703,5.611,-0.958,-2.751
9210,Traiguén,Malleco,Región de La Araucanía,9.0,fixed,2026Q1,30.0,183.0,69.0,436.098,305.983,8.404,236.514,326.202,2026Q2,25.0,223.0,77.0,542.533,419.254,10.821,185.619,190.161,106.435,24.406,113.271,37.019,2.417,28.76
9210,Traiguén,Malleco,Región de La Araucanía,9.0,mobile,2026Q1,29.0,61.0,39.0,92.449,19.024,49.705,1452.393,1582.533,2026Q2,18.0,46.0,34.0,159.713,23.069,29.457,995.913,1116.739,67.264,72.758,4.045,21.263,-20.248,-40.736
9211,Victoria,Malleco,Región de La Araucanía,9.0,fixed,2026Q1,60.0,381.0,151.0,337.407,291.325,16.871,205.937,286.239,2026Q2,58.0,394.0,167.0,394.257,353.855,12.515,184.437,286.756,56.85,16.849,62.53,21.464,-4.356,-25.819
9211,Victoria,Malleco,Región de La Araucanía,9.0,mobile,2026Q1,60.0,179.0,105.0,106.51,20.148,41.207,1600.379,1437.079,2026Q2,51.0,119.0,75.0,114.741,17.144,31.765,1150.632,1350.992,8.231,7.728,-3.004,-14.91,-9.442,-22.914
10101,Puerto Montt,Llanquihue,Región de Los Lagos,10.0,fixed,2026Q1,526.0,6007.0,2167.0,420.576,342.659,10.651,273.4,258.517,2026Q2,513.0,5820.0,2146.0,451.684,360.349,9.971,237.616,223.851,31.108,7.397,17.69,5.163,-0.68,-6.384
10101,Puerto Montt,Llanquihue,Región de Los Lagos,10.0,mobile,2026Q1,355.0,1619.0,812.0,79.643,18.473,37.634,1915.01,1307.985,2026Q2,355.0,1933.0,861.0,84.995,19.383,40.318,1978.703,1341.351,5.352,6.72,0.91,4.926,2.684,7.132
10102,Calbuco,Llanquihue,Región de Los Lagos,10.0,fixed,2026Q1,40.0,132.0,47.0,181.924,37.941,23.477,384.045,145.326,2026Q2,37.0,98.0,39.0,266.662,40.945,24.704,325.629,195.247,84.738,46.579,3.004,7.918,1.227,5.226
10102,Calbuco,Llanquihue,Región de Los Lagos,10.0,mobile,2026Q1,51.0,132.0,62.0,72.06,11.768,50.492,2488.434,1332.121,2026Q2,41.0,143.0,45.0,83.901,16.933,66.706,1928.223,1266.542,11.841,16.432,5.165,43.89,16.214,32.112
10103,Cochamó,Llanquihue,Región de Los Lagos,10.0,fixed,2026Q1,65.0,140.0,76.0,213.635,134.636,29.986,382.836,270.386,2026Q2,32.0,242.0,54.0,216.98,136.655,22.161,360.562,214.719,3.345,1.566,2.019,1.5,-7.825,-26.096
10103,Cochamó,Llanquihue,Región de Los Lagos,10.0,mobile,2026Q1,25.0,65.0,31.0,41.221,10.047,48.292,2907.27,1665.825,2026Q2,22.0,75.0,30.0,59.762,8.864,50.813,1005.863,879.107,18.541,44.98,-1.183,-11.775,2.521,5.22
10104,Fresia,Llanquihue,Región de Los Lagos,10.0,fixed,2026Q1,41.0,152.0,62.0,308.099,227.1,17.329,277.621,220.4,2026Q2,42.0,172.0,70.0,538.204,390.454,16.471,256.326,260.669,230.105,74.685,163.354,71.93,-0.858,-4.951
10104,Fresia,Llanquihue,Región de Los Lagos,10.0,mobile,2026Q1,35.0,91.0,41.0,65.054,11.288,37.132,2255.088,1625.462,2026Q2,17.0,50.0,29.0,75.127,14.899,40.14,1747.98,1477.54,10.073,15.484,3.611,31.99,3.008,8.101
10105,Frutillar,Llanquihue,Región de Los Lagos,10.0,fixed,2026Q1,158.0,780.0,325.0,340.359,256.035,12.513,335.146,295.24,2026Q2,111.0,533.0,216.0,388.691,290.315,10.548,294.442,340.905,48.332,14.2,34.28,13.389,-1.965,-15.704
10105,Frutillar,Llanquihue,Región de Los Lagos,10.0,mobile,2026Q1,58.0,158.0,105.0,90.576,17.925,36.076,1959.045,1313.582,2026Q2,47.0,98.0,64.0,107.647,18.138,37.622,2070.784,1539.878,17.071,18.847,0.213,1.188,1.546,4.285
10106,Los Muermos,Llanquihue,Región de Los Lagos,10.0,fixed,2026Q1,55.0,204.0,80.0,320.909,270.244,15.5,276.685,313.294,2026Q2,44.0,145.0,72.0,463.483,361.789,10.724,309.331,454.186,142.574,44.428,91.545,33.875,-4.776,-30.813
10106,Los Muermos,Llanquihue,Región de Los Lagos,10.0,mobile,2026Q1,49.0,125.0,62.0,75.728,13.337,41.384,1866.05,1509.821,2026Q2,20.0,77.0,28.0,128.342,12.056,32.766,1446.156,1191.494,52.614,69.478,-1.281,-9.605,-8.618,-20.824
10107,Llanquihue,Llanquihue,Región de Los Lagos,10.0,fixed,2026Q1,80.0,330.0,156.0,349.29,271.653,9.939,310.243,239.769,2026Q2,68.0,421.0,146.0,399.623,323.09,10.468,250.043,252.425,50.333,14.41,51.437,18.935,0.529,5.322
10107,Llanquihue,Llanquihue,Región de Los Lagos,10.0,mobile,2026Q1,37.0,71.0,57.0,99.847,21.532,48.577,1672.536,1252.366,2026Q2,31.0,73.0,48.0,136.558,25.41,33.288,1863.648,1357.26,36.711,36.767,3.878,18.01,-15.289,-31.474
10108,Maullín,Llanquihue,Región de Los Lagos,10.0,fixed,2026Q1,34.0,119.0,59.0,348.088,257.078,16.832,427.798,397.37,2026Q2,30.0,95.0,47.0,483.665,387.384,13.526,300.137,301.8,135.577,38.949,130.306,50.687,-3.306,-19.641
10108,Maullín,Llanquihue,Región de Los Lagos,10.0,mobile,2026Q1,45.0,141.0,82.0,82.636,16.356,42.184,2196.617,1567.603,2026Q2,36.0,135.0,63.0,82.495,19.749,45.667,1732.356,1201.231,-0.141,-0.171,3.393,20.745,3.483,8.257
10109,Puerto Varas,Llanquihue,Región de Los Lagos,10.0,fixed,2026Q1,350.0,2125.0,926.0,302.166,232.666,11.592,297.136,368.267,2026Q2,290.0,1994.0,771.0,348.78,283.86,10.489,269.429,312.723,46.614,15.427,51.194,22.003,-1.103,-9.515
10109,Puerto Varas,Llanquihue,Región de Los Lagos,10.0,mobile,2026Q1,143.0,487.0,239.0,72.15,14.879,47.23,1739.705,1449.072,2026Q2,114.0,348.0,188.0,80.916,15.319,38.414,1613.601,1247.997,8.766,12.15,0.44,2.957,-8.816,-18.666
10201,Castro,Chiloe,Región de Los Lagos,10.0,fixed,2026Q1,101.0,476.0,214.0,339.129,273.464,12.288,326.248,303.105,2026Q2,81.0,559.0,164.0,426.757,333.282,9.612,238.506,293.775,87.628,25.839,59.818,21.874,-2.676,-21.777
10201,Castro,Chiloe,Región de Los Lagos,10.0,mobile,2026Q1,54.0,185.0,99.0,71.676,18.041,57.686,2048.511,1425.643,2026Q2,53.0,176.0,87.0,65.188,13.055,40.659,1794.293,1555.057,-6.488,-9.052,-4.986,-27.637,-17.027,-29.517
10202,Ancud,Chiloe,Región de Los Lagos,10.0,fixed,2026Q1,116.0,662.0,223.0,211.413,119.619,19.796,295.621,490.562,2026Q2,81.0,637.0,188.0,239.387,153.971,19.813,247.531,266.281,27.974,13.232,34.352,28.718,0.017,0.086
10202,Ancud,Chiloe,Región de Los Lagos,10.0,mobile,2026Q1,76.0,323.0,133.0,78.928,18.895,47.954,2053.202,1505.193,2026Q2,86.0,342.0,152.0,83.695,20.26,51.599,1677.212,1447.472,4.767,6.04,1.365,7.224,3.645,7.601
10203,Chonchi,Chiloe,Región de Los Lagos,10.0,fixed,2026Q1,40.0,97.0,46.0,165.455,69.463,26.536,392.412,300.392,2026Q2,32.0,79.0,42.0,178.385,94.252,31.051,332.975,268.633,12.93,7.815,24.789,35.687,4.515,17.015
10203,Chonchi,Chiloe,Región de Los Lagos,10.0,mobile,2026Q1,41.0,84.0,48.0,59.933,11.265,41.964,1951.988,1380.5,2026Q2,45.0,231.0,53.0,35.012,8.467,45.082,1874.873,2401.688,-24.921,-41.581,-2.798,-24.838,3.118,7.43
10204,Curaco de Vélez,Chiloe,Región de Los Lagos,10.0,fixed,2026Q1,2.0,4.0,2.0,493.095,677.741,12.0,99.75,35.0,2026Q2,6.0,8.0,6.0,285.985,100.612,21.375,153.25,30.5,-207.11,-42.002,-577.129,-85.155,9.375,78.125
10204,Curaco de Vélez,Chiloe,Región de Los Lagos,10.0,mobile,2026Q1,8.0,31.0,11.0,105.375,11.433,41.387,1220.387,2404.742,2026Q2,8.0,20.0,12.0,133.604,26.766,32.6,1317.85,1598.4,28.229,26.789,15.333,134.112,-8.787,-21.231
10205,Dalcahue,Chiloe,Región de Los Lagos,10.0,fixed,2026Q1,24.0,98.0,35.0,97.781,56.734,27.02,543.316,457.102,2026Q2,18.0,73.0,22.0,236.212,113.953,21.959,404.329,758.397,138.431,141.572,57.219,100.855,-5.061,-18.731
10205,Dalcahue,Chiloe,Región de Los Lagos,10.0,mobile,2026Q1,12.0,19.0,14.0,86.762,16.016,48.158,1661.947,1337.526,2026Q2,12.0,20.0,13.0,73.56,14.497,77.95,1173.2,1367.75,-13.202,-15.216,-1.519,-9.484,29.792,61.863
10206,Puqueldón,Chiloe,Región de Los Lagos,10.0,fixed,2026Q1,5.0,30.0,10.0,269.112,220.462,14.667,160.033,312.233,2026Q2,6.0,11.0,7.0,239.249,173.29,11.273,311.455,399.455,-29.863,-11.097,-47.172,-21.397,-3.394,-23.14
10206,Puqueldón,Chiloe,Región de Los Lagos,10.0,mobile,2026Q1,14.0,62.0,16.0,23.647,9.249,37.484,2345.306,999.968,2026Q2,9.0,23.0,13.0,33.642,7.714,37.261,1915.217,1704.174,9.995,42.268,-1.535,-16.596,-0.223,-0.595
10207,Queilén,Chiloe,Región de Los Lagos,10.0,fixed,,,,,,,,,,2026Q2,2.0,2.0,2.0,228.59,43.056,25.5,76.5,41.5,,,,,,
10207,Queilén,Chiloe,Región de Los Lagos,10.0,mobile,2026Q1,6.0,11.0,6.0,33.278,7.405,51.636,3350.273,2205.364,2026Q2,11.0,11.0,11.0,31.897,8.547,39.818,4031.182,3363.364,-1.381,-4.15,1.142,15.422,-11.818,-22.887
10208,Quellón,Chiloe,Región de Los Lagos,10.0,fixed,2026Q1,50.0,265.0,89.0,283.162,145.041,18.423,196.204,289.925,2026Q2,62.0,452.0,113.0,371.623,265.479,13.029,147.157,364.248,88.461,31.24,120.438,83.037,-5.394,-29.279
10208,Quellón,Chiloe,Región de Los Lagos,10.0,mobile,2026Q1,25.0,72.0,33.0,80.682,16.103,55.0,1943.083,1742.764,2026Q2,44.0,84.0,52.0,90.068,18.086,54.881,1598.494,1123.039,9.386,11.633,1.983,12.314,-0.119,-0.216
10209,Quemchi,Chiloe,Región de Los Lagos,10.0,fixed,2026Q1,9.0,20.0,9.0,194.7,30.648,27.65,581.95,165.3,2026Q2,6.0,24.0,6.0,229.968,27.108,25.208,352.042,439.043,35.268,18.114,-3.54,-11.551,-2.442,-8.832
10209,Quemchi,Chiloe,Región de Los Lagos,10.0,mobile,2026Q1,11.0,51.0,14.0,99.081,21.208,65.49,1726.176,1044.902,2026Q2,12.0,94.0,15.0,59.504,17.945,45.723,1013.247,2137.564,-39.577,-39.944,-3.263,-15.386,-19.767,-30.183
10210,Quinchao,Chiloe,Región de Los Lagos,10.0,fixed,2026Q1,8.0,19.0,10.0,366.812,272.68,11.158,317.316,222.842,2026Q2,9.0,43.0,10.0,217.824,99.661,21.721,359.535,321.977,-148.988,-40.617,-173.019,-63.451,10.563,94.668
10210,Quinchao,Chiloe,Región de Los Lagos,10.0,mobile,2026Q1,11.0,32.0,17.0,103.188,17.247,56.5,1451.312,1066.5,2026Q2,6.0,10.0,8.0,116.099,19.946,36.6,1412.6,1270.2,12.911,12.512,2.699,15.649,-19.9,-35.221
10301,Osorno,Osorno,Región de Los Lagos,10.0,fixed,2026Q1,275.0,3359.0,1313.0,444.221,364.849,11.577,244.108,219.971,2026Q2,268.0,3819.0,1309.0,464.052,387.943,10.33,216.414,210.29,19.831,4.464,23.094,6.33,-1.247,-10.771
10301,Osorno,Osorno,Región de Los Lagos,10.0,mobile,2026Q1,231.0,878.0,501.0,80.67,20.793,41.114,1776.139,1124.774,2026Q2,178.0,970.0,433.0,92.929,22.278,38.944,2082.16,1126.365,12.259,15.196,1.485,7.142,-2.17,-5.278
10302,Puerto Octay,Osorno,Región de Los Lagos,10.0,fixed,2026Q1,93.0,427.0,132.0,283.882,141.438,23.192,288.939,154.002,2026Q2,52.0,234.0,67.0,384.506,254.961,22.509,305.711,212.496,100.624,35.446,113.523,80.263,-0.683,-2.945
10302,Puerto Octay,Osorno,Región de Los Lagos,10.0,mobile,2026Q1,61.0,187.0,73.0,43.929,7.692,65.187,1960.045,1356.712,2026Q2,21.0,91.0,25.0,76.007,19.784,40.692,1804.604,1450.56,32.078,73.022,12.092,157.202,-24.495,-37.577
10303,Purranque,Osorno,Región de Los Lagos,10.0,fixed,2026Q1,63.0,380.0,129.0,490.946,388.254,13.684,231.687,207.405,2026Q2,57.0,400.0,111.0,415.134,359.28,18.53,485.908,297.17,-75.812,-15.442,-28.974,-7.463,4.846,35.414
10303,Purranque,Osorno,Región de Los Lagos,10.0,mobile,2026Q1,40.0,77.0,56.0,81.997,19.063,43.169,1584.895,1219.727,2026Q2,34.0,69.0,45.0,120.625,27.233,43.377,1672.379,945.551,38.628,47.109,8.17,42.858,0.208,0.482
10304,Puyehue,Osorno,Región de Los Lagos,10.0,fixed,2026Q1,81.0,346.0,140.0,211.084,119.118,23.121,307.606,172.379,2026Q2,61.0,215.0,90.0,225.055,149.359,23.8,352.47,328.726,13.971,6.619,30.241,25.387,0.679,2.937
10304,Puyehue,Osorno,Región de Los Lagos,10.0,mobile,2026Q1,54.0,171.0,72.0,48.06,10.697,47.035,2301.714,1574.585,2026Q2,30.0,61.0,40.0,59.322,13.586,41.639,2495.155,1861.443,11.262,23.433,2.889,27.008,-5.396,-11.472
10305,Río Negro,Osorno,Región de Los Lagos,10.0,fixed,2026Q1,38.0,291.0,89.0,583.833,425.726,14.131,226.756,303.983,2026Q2,32.0,220.0,68.0,626.072,469.118,11.214,202.082,183.682,42.239,7.235,43.392,10.192,-2.917,-20.643
10305,Río Negro,Osorno,Región de Los Lagos,10.0,mobile,2026Q1,53.0,148.0,63.0,77.5,17.888,95.25,2384.041,1113.196,2026Q2,21.0,56.0,30.0,106.317,23.334,32.429,2079.846,1154.709,28.817,37.183,5.446,30.445,-62.821,-65.954
10306,San Juan de la Costa,Osorno,Región de Los Lagos,10.0,fixed,2026Q1,21.0,45.0,25.0,159.253,26.849,29.044,178.533,63.422,2026Q2,17.0,55.0,17.0,127.366,23.657,29.655,299.509,141.745,-31.887,-20.023,-3.192,-11.889,0.611,2.104
10306,San Juan de la Costa,Osorno,Región de Los Lagos,10.0,mobile,2026Q1,34.0,62.0,46.0,108.309,16.302,51.097,1759.39,1557.968,2026Q2,17.0,47.0,20.0,73.423,23.593,32.915,1480.489,1315.064,-34.886,-32.21,7.291,44.725,-18.182,-35.583
10307,San Pablo,Osorno,Región de Los Lagos,10.0,fixed,2026Q1,34.0,110.0,58.0,565.93,420.895,13.409,271.318,299.236,2026Q2,29.0,141.0,52.0,420.9,320.298,11.95,330.723,349.475,-145.03,-25.627,-100.597,-23.901,-1.459,-10.881
10307,San Pablo,Osorno,Región de Los Lagos,10.0,mobile,2026Q1,52.0,174.0,63.0,64.605,15.004,36.04,1500.676,1109.316,2026Q2,23.0,65.0,39.0,89.115,19.662,39.8,1959.127,1286.469,24.51,37.938,4.658,31.045,3.76,10.433
10401,Chaitén,Palena,Región de Los Lagos,10.0,fixed,2026Q1,51.0,171.0,102.0,149.711,67.833,20.708,379.942,421.953,2026Q2,20.0,56.0,29.0,155.21,89.515,22.536,382.714,290.732,5.499,3.673,21.682,31.964,1.828,8.828
10401,Chaitén,Palena,Región de Los Lagos,10.0,mobile,2026Q1,21.0,35.0,28.0,56.336,14.403,50.429,1715.0,1824.6,2026Q2,10.0,16.0,12.0,104.996,15.563,33.875,1732.571,1833.867,48.66,86.375,1.16,8.054,-16.554,-32.826
10402,Futaleufú,Palena,Región de Los Lagos,10.0,fixed,2026Q1,33.0,77.0,49.0,175.988,88.266,22.143,321.909,241.896,2026Q2,10.0,16.0,11.0,192.428,85.811,21.625,411.5,624.438,16.44,9.342,-2.455,-2.781,-0.518,-2.339
10402,Futaleufú,Palena,Región de Los Lagos,10.0,mobile,2026Q1,7.0,12.0,11.0,94.546,22.39,54.5,1535.75,1346.167,2026Q2,1.0,5.0,2.0,113.881,23.823,84.0,2092.0,1055.0,19.335,20.45,1.433,6.4,29.5,54.128
10403,Hualaihué,Palena,Región de Los Lagos,10.0,fixed,2026Q1,37.0,165.0,76.0,291.336,257.887,24.4,348.261,365.115,2026Q2,25.0,106.0,55.0,354.245,316.207,12.66,300.915,221.387,62.909,21.593,58.32,22.615,-11.74,-48.115
10403,Hualaihué,Palena,Región de Los Lagos,10.0,mobile,2026Q1,28.0,110.0,46.0,34.998,11.351,39.455,2555.518,1575.027,2026Q2,24.0,82.0,34.0,54.756,12.198,49.756,1347.605,1337.134,19.758,56.455,0.847,7.462,10.301,26.108
10404,Palena,Palena,Región de Los Lagos,10.0,fixed,2026Q1,10.0,19.0,13.0,140.626,106.216,28.684,774.895,346.368,2026Q2,2.0,3.0,2.0,301.972,179.21,14.667,129.0,294.0,161.346,114.734,72.994,68.722,-14.017,-48.867
10404,Palena,Palena,Región de Los Lagos,10.0,mobile,2026Q1,3.0,3.0,3.0,41.739,6.182,47.333,813.333,3239.0,2026Q2,5.0,7.0,5.0,63.368,5.382,45.143,1207.714,2212.714,21.629,51.82,-0.8,-12.941,-2.19,-4.627
11101,Coyhaique,Coyhaique,Región de Aysén del Gral.Ibañez del Campo,11.0,fixed,2026Q1,158.0,883.0,382.0,314.677,233.468,21.438,299.442,282.94,2026Q2,105.0,718.0,281.0,350.14,278.57,17.532,244.031,257.391,35.463,11.27,45.102,19.318,-3.906,-18.22
11101,Coyhaique,Coyhaique,Región de Aysén del Gral.Ibañez del Campo,11.0,mobile,2026Q1,100.0,386.0,182.0,95.635,18.706,54.728,1648.082,1394.333,2026Q2,88.0,380.0,159.0,72.745,17.21,51.197,1800.077,1144.687,-22.89,-23.935,-1.496,-7.997,-3.531,-6.452
11102,Lago Verde,Coyhaique,Región de Aysén del Gral.Ibañez del Campo,11.0,fixed,2026Q1,9.0,12.0,9.0,272.205,95.146,26.917,147.417,113.417,2026Q2,3.0,4.0,3.0,137.591,34.775,30.75,218.0,45.5,-134.614,-49.453,-60.371,-63.451,3.833,14.24
11102,Lago Verde,Coyhaique,Región de Aysén del Gral.Ibañez del Campo,11.0,mobile,2026Q1,16.0,37.0,21.0,12.559,7.326,66.162,2015.0,1993.028,2026Q2,1.0,4.0,1.0,2.682,0.304,73.0,2807.0,5185.0,-9.877,-78.645,-7.022,-95.85,6.838,10.335
11201,Aysén,Aysén,Región de Aysén del Gral.Ibañez del Campo,11.0,fixed,2026Q1,73.0,307.0,135.0,214.215,156.24,19.065,329.964,326.235,2026Q2,55.0,226.0,93.0,300.374,220.511,17.119,337.058,323.554,86.159,40.221,64.271,41.136,-1.946,-10.207
11201,Aysén,Aysén,Región de Aysén del Gral.Ibañez del Campo,11.0,mobile,2026Q1,65.0,151.0,79.0,83.448,12.324,60.49,1815.993,2220.556,2026Q2,28.0,117.0,49.0,85.947,16.715,50.222,1346.862,1603.709,2.499,2.995,4.391,35.63,-10.268,-16.975
11202,Cisnes,Aysén,Región de Aysén del Gral.Ibañez del Campo,11.0,fixed,2026Q1,46.0,169.0,85.0,165.867,89.092,25.278,511.556,497.207,2026Q2,10.0,39.0,14.0,193.571,126.382,21.615,289.103,412.179,27.704,16.703,37.29,41.856,-3.663,-14.491
11202,Cisnes,Aysén,Región de Aysén del Gral.Ibañez del Campo,11.0,mobile,2026Q1,18.0,48.0,33.0,66.708,14.97,79.812,1479.042,1685.542,2026Q2,8.0,21.0,9.0,22.21,10.244,48.714,2310.857,893.952,-44.498,-66.706,-4.726,-31.57,-31.098,-38.964
11301,Cochrane,Capitán Prat,Región de Aysén del Gral.Ibañez del Campo,11.0,fixed,2026Q1,33.0,72.0,48.0,253.265,144.695,30.194,382.264,181.639,2026Q2,12.0,32.0,22.0,277.356,263.069,22.719,420.5,287.688,24.091,9.512,118.374,81.809,-7.475,-24.757
11301,Cochrane,Capitán Prat,Región de Aysén del Gral.Ibañez del Campo,11.0,mobile,2026Q1,14.0,29.0,23.0,96.34,17.673,93.966,2463.379,1978.69,2026Q2,5.0,6.0,6.0,75.937,19.908,82.833,991.833,498.0,-20.403,-21.178,2.235,12.646,-11.133,-11.848
11302,O'Higgins,Capitán Prat,Región de Aysén del Gral.Ibañez del Campo,11.0,fixed,2026Q1,4.0,10.0,4.0,132.077,41.048,37.7,206.2,53.6,2026Q2,1.0,3.0,1.0,87.897,40.656,30.0,223.0,42.0,-44.18,-33.45,-0.392,-0.955,-7.7,-20.424
11302,O'Higgins,Capitán Prat,Región de Aysén del Gral.Ibañez del Campo,11.0,mobile,2026Q1,13.0,32.0,14.0,13.908,2.932,53.812,1897.781,2371.844,,,,,,,,,,,,,,,
11303,Tortel,Capitán Prat,Región de Aysén del Gral.Ibañez del Campo,11.0,fixed,2026Q1,10.0,20.0,12.0,142.921,29.238,34.85,297.85,178.75,2026Q2,2.0,3.0,2.0,45.673,14.331,43.667,2759.667,1059.333,-97.248,-68.043,-14.907,-50.985,8.817,25.3
11303,Tortel,Capitán Prat,Región de Aysén del Gral.Ibañez del Campo,11.0,mobile,2026Q1,9.0,11.0,11.0,20.2,4.119,101.364,2025.5,1583.0,2026Q2,4.0,8.0,4.0,21.443,12.709,55.25,1505.875,1368.875,1.243,6.153,8.59,208.546,-46.114,-45.493
11401,Chile Chico,General Carrera,Región de Aysén del Gral.Ibañez del Campo,11.0,fixed,2026Q1,49.0,231.0,84.0,181.806,81.951,28.026,315.904,405.641,2026Q2,25.0,80.0,36.0,244.113,128.426,24.363,332.688,230.963,62.307,34.271,46.475,56.711,-3.663,-13.07
11401,Chile Chico,General Carrera,Región de Aysén del Gral.Ibañez del Campo,11.0,mobile,2026Q1,10.0,13.0,12.0,42.39,13.996,85.692,1568.0,772.769,2026Q2,8.0,13.0,9.0,62.027,14.983,119.154,2086.692,1424.231,19.637,46.325,0.987,7.052,33.462,39.049
11402,Río Ibáñez,General Carrera,Región de Aysén del Gral.Ibañez del Campo,11.0,fixed,2026Q1,59.0,164.0,108.0,179.174,77.482,29.902,331.988,256.372,2026Q2,18.0,34.0,22.0,149.003,96.97,21.618,545.029,546.265,-30.171,-16.839,19.488,25.152,-8.284,-27.704
11402,Río Ibáñez,General Carrera,Región de Aysén del Gral.Ibañez del Campo,11.0,mobile,2026Q1,20.0,33.0,27.0,38.866,8.987,53.818,1670.182,1532.091,2026Q2,10.0,18.0,11.0,46.292,12.792,45.889,1420.824,1216.444,7.426,19.107,3.805,42.339,-7.929,-14.733
12101,Punta Arenas,Magallanes,Región de Magallanes y Antártica Chilena,12.0,fixed,2026Q1,153.0,1417.0,596.0,399.088,300.111,46.855,332.873,264.804,2026Q2,138.0,1910.0,582.0,407.131,310.088,45.615,350.469,247.917,8.043,2.015,9.977,3.324,-1.24,-2.646
